awardYear,category,categoryFullName,dateAwarded,prizeAmount,prizeAmountAdjusted,linksHref,laureateID,laureateName,laureateSortOrder
2009,Chemistry,The Nobel Prize in Chemistry,2009-10-07,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/che/2009,843,Ada E. Yonath,3
2009,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2009-10-12,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/eco/2009,846,Elinor Ostrom,1
2009,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2009-10-12,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/eco/2009,847,Oliver E. Williamson,2
2009,Literature,The Nobel Prize in Literature,2009-10-08,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/lit/2009,844,Herta Müller,1
2009,Peace,The Nobel Peace Prize,2009-10-09,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/pea/2009,845,Barack H. Obama,1
2009,Physics,The Nobel Prize in Physics,2009-10-06,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/phy/2009,838,Charles K. Kao,1
2009,Physics,The Nobel Prize in Physics,2009-10-06,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/phy/2009,839,Willard S. Boyle,2
2009,Physics,The Nobel Prize in Physics,2009-10-06,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/phy/2009,840,George E. Smith,3
2009,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2009-10-05,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/med/2009,835,Elizabeth H. Blackburn,1
2009,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2009-10-05,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/med/2009,836,Carol W. Greider,2
2009,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2009-10-05,10000000,12413793,https://api.nobelprize.org/2/nobelPrize/med/2009,837,Jack W. Szostak,3
2010,Chemistry,The Nobel Prize in Chemistry,2010-10-06,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/che/2010,851,Richard F. Heck,1
2010,Chemistry,The Nobel Prize in Chemistry,2010-10-06,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/che/2010,852,Ei-ichi Negishi,2
2010,Chemistry,The Nobel Prize in Chemistry,2010-10-06,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/che/2010,853,Akira Suzuki,3
2010,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2010-10-11,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/eco/2010,856,Peter A. Diamond,1
2010,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2010-10-11,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/eco/2010,857,Dale T. Mortensen,2
2010,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2010-10-11,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/eco/2010,858,Christopher A. Pissarides,3
2010,Literature,The Nobel Prize in Literature,2010-10-07,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/lit/2010,854,Mario Vargas Llosa,1
2010,Peace,The Nobel Peace Prize,2010-10-08,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/pea/2010,855,Liu Xiaobo,1
2010,Physics,The Nobel Prize in Physics,2010-10-05,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/phy/2010,849,Andre Geim,1
2010,Physics,The Nobel Prize in Physics,2010-10-05,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/phy/2010,850,Konstantin Novoselov,2
2010,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2010-10-04,10000000,12256203,https://api.nobelprize.org/2/nobelPrize/med/2010,848,Robert G. Edwards,1
2011,Chemistry,The Nobel Prize in Chemistry,2011-10-05,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/che/2011,867,Dan Shechtman,1
2011,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2011-10-10,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/eco/2011,872,Thomas J. Sargent,1
2011,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2011-10-10,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/eco/2011,873,Christopher A. Sims,2
2011,Literature,The Nobel Prize in Literature,2011-10-06,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/lit/2011,868,Tomas Tranströmer,1
2011,Peace,The Nobel Peace Prize,2011-10-07,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/pea/2011,869,Ellen Johnson Sirleaf,1
2011,Peace,The Nobel Peace Prize,2011-10-07,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/pea/2011,870,Leymah Gbowee,2
2011,Peace,The Nobel Peace Prize,2011-10-07,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/pea/2011,871,Tawakkol Karman,3
2011,Physics,The Nobel Prize in Physics,2011-10-04,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/phy/2011,864,Saul Perlmutter,1
2011,Physics,The Nobel Prize in Physics,2011-10-04,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/phy/2011,865,Brian P. Schmidt,2
2011,Physics,The Nobel Prize in Physics,2011-10-04,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/phy/2011,866,Adam G. Riess,3
2011,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2011-10-03,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/med/2011,861,Bruce A. Beutler,1
2011,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2011-10-03,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/med/2011,862,Jules A. Hoffmann,2
2011,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2011-10-03,10000000,11946007,https://api.nobelprize.org/2/nobelPrize/med/2011,863,Ralph M. Steinman,3
2012,Chemistry,The Nobel Prize in Chemistry,2012-10-10,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/che/2012,878,Robert J. Lefkowitz,1
2012,Chemistry,The Nobel Prize in Chemistry,2012-10-10,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/che/2012,879,Brian Kobilka,2
2012,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2012-10-15,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/eco/2012,882,Alvin E. Roth,1
2012,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2012-10-15,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/eco/2012,883,Lloyd S. Shapley,2
2012,Literature,The Nobel Prize in Literature,2012-10-11,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/lit/2012,880,Mo Yan,1
2012,Peace,The Nobel Peace Prize,2012-10-12,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/pea/2012,881,,1
2012,Physics,The Nobel Prize in Physics,2012-10-09,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/phy/2012,876,Serge Haroche,1
2012,Physics,The Nobel Prize in Physics,2012-10-09,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/phy/2012,877,David J. Wineland,2
2012,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2012-10-08,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/med/2012,874,Sir John B. Gurdon,1
2012,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2012-10-08,8000000,9471572,https://api.nobelprize.org/2/nobelPrize/med/2012,875,Shinya Yamanaka,2
2013,Chemistry,The Nobel Prize in Chemistry,2013-10-09,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/che/2013,889,Martin Karplus,1
2013,Chemistry,The Nobel Prize in Chemistry,2013-10-09,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/che/2013,890,Michael Levitt,2
2013,Chemistry,The Nobel Prize in Chemistry,2013-10-09,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/che/2013,891,Arieh Warshel,3
2013,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2013-10-14,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/eco/2013,894,Eugene F. Fama,1
2013,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2013-10-14,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/eco/2013,895,Lars Peter Hansen,2
2013,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2013-10-14,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/eco/2013,896,Robert J. Shiller,3
2013,Literature,The Nobel Prize in Literature,2013-10-10,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/lit/2013,892,Alice Munro,1
2013,Peace,The Nobel Peace Prize,2013-10-11,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/pea/2013,893,,1
2013,Physics,The Nobel Prize in Physics,2013-10-08,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/phy/2013,887,François Englert,1
2013,Physics,The Nobel Prize in Physics,2013-10-08,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/phy/2013,888,Peter Higgs,2
2013,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2013-10-07,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/med/2013,884,James E. Rothman,1
2013,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2013-10-07,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/med/2013,885,Randy W. Schekman,2
2013,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2013-10-07,8000000,9476854,https://api.nobelprize.org/2/nobelPrize/med/2013,886,Thomas C. Südhof,3
2014,Chemistry,The Nobel Prize in Chemistry,2014-10-08,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/che/2014,909,Eric Betzig,1
2014,Chemistry,The Nobel Prize in Chemistry,2014-10-08,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/che/2014,910,Stefan W. Hell,2
2014,Chemistry,The Nobel Prize in Chemistry,2014-10-08,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/che/2014,911,William E. Moerner,3
2014,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2014-10-13,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/eco/2014,915,Jean Tirole,1
2014,Literature,The Nobel Prize in Literature,2014-10-09,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/lit/2014,912,Patrick Modiano,1
2014,Peace,The Nobel Peace Prize,2014-10-10,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/pea/2014,913,Kailash Satyarthi,1
2014,Peace,The Nobel Peace Prize,2014-10-10,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/pea/2014,914,Malala Yousafzai,2
2014,Physics,The Nobel Prize in Physics,2014-10-07,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/phy/2014,906,Isamu Akasaki,1
2014,Physics,The Nobel Prize in Physics,2014-10-07,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/phy/2014,907,Hiroshi Amano,2
2014,Physics,The Nobel Prize in Physics,2014-10-07,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/phy/2014,908,Shuji Nakamura,3
2014,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2014-10-06,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/med/2014,903,John O'Keefe,1
2014,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2014-10-06,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/med/2014,904,May-Britt Moser,2
2014,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2014-10-06,8000000,9492737,https://api.nobelprize.org/2/nobelPrize/med/2014,905,Edvard I. Moser,3
2015,Chemistry,The Nobel Prize in Chemistry,2015-10-07,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/che/2015,921,Tomas Lindahl,1
2015,Chemistry,The Nobel Prize in Chemistry,2015-10-07,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/che/2015,922,Paul Modrich,2
2015,Chemistry,The Nobel Prize in Chemistry,2015-10-07,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/che/2015,923,Aziz Sancar,3
2015,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2015-10-12,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/eco/2015,926,Angus Deaton,1
2015,Literature,The Nobel Prize in Literature,2015-10-08,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/lit/2015,924,Svetlana Alexievich,1
2015,Peace,The Nobel Peace Prize,2015-10-09,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/pea/2015,925,,1
2015,Physics,The Nobel Prize in Physics,2015-10-06,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/phy/2015,919,Takaaki Kajita,1
2015,Physics,The Nobel Prize in Physics,2015-10-06,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/phy/2015,920,Arthur B. McDonald,2
2015,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2015-10-05,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/med/2015,916,William C. Campbell,1
2015,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2015-10-05,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/med/2015,917,Satoshi Ōmura,2
2015,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2015-10-05,8000000,9498044,https://api.nobelprize.org/2/nobelPrize/med/2015,918,Tu Youyou,3
2016,Chemistry,The Nobel Prize in Chemistry,2016-10-05,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/che/2016,931,Jean-Pierre Sauvage,1
2016,Chemistry,The Nobel Prize in Chemistry,2016-10-05,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/che/2016,932,Sir J. Fraser Stoddart,2
2016,Chemistry,The Nobel Prize in Chemistry,2016-10-05,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/che/2016,933,Bernard L. Feringa,3
2016,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2016-10-10,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/eco/2016,935,Oliver Hart,1
2016,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2016-10-10,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/eco/2016,936,Bengt Holmström,2
2016,Literature,The Nobel Prize in Literature,2016-10-13,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/lit/2016,937,Bob Dylan,1
2016,Peace,The Nobel Peace Prize,2016-10-07,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/pea/2016,934,Juan Manuel Santos,1
2016,Physics,The Nobel Prize in Physics,2016-10-04,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/phy/2016,928,David J. Thouless,1
2016,Physics,The Nobel Prize in Physics,2016-10-04,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/phy/2016,929,F. Duncan M. Haldane,2
2016,Physics,The Nobel Prize in Physics,2016-10-04,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/phy/2016,930,J. Michael Kosterlitz,3
2016,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2016-10-03,8000000,9403431,https://api.nobelprize.org/2/nobelPrize/med/2016,927,Yoshinori Ohsumi,1
2017,Chemistry,The Nobel Prize in Chemistry,2017-10-04,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/che/2017,944,Jacques Dubochet,1
2017,Chemistry,The Nobel Prize in Chemistry,2017-10-04,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/che/2017,945,Joachim Frank,2
2017,Chemistry,The Nobel Prize in Chemistry,2017-10-04,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/che/2017,946,Richard Henderson,3
2017,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2017-10-09,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/eco/2017,949,Richard H. Thaler,1
2017,Literature,The Nobel Prize in Literature,2017-10-05,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/lit/2017,947,Kazuo Ishiguro,1
2017,Peace,The Nobel Peace Prize,2017-10-06,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/pea/2017,948,,1
2017,Physics,The Nobel Prize in Physics,2017-10-03,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/phy/2017,941,Rainer Weiss,1
2017,Physics,The Nobel Prize in Physics,2017-10-03,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/phy/2017,942,Barry C. Barish,2
2017,Physics,The Nobel Prize in Physics,2017-10-03,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/phy/2017,943,Kip S. Thorne,3
2017,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2017-10-02,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/med/2017,938,Jeffrey C. Hall,1
2017,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2017-10-02,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/med/2017,939,Michael Rosbash,2
2017,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2017-10-02,9000000,10394780,https://api.nobelprize.org/2/nobelPrize/med/2017,940,Michael W. Young,3
2018,Chemistry,The Nobel Prize in Chemistry,2018-10-03,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/che/2018,963,Frances H. Arnold,1
2018,Chemistry,The Nobel Prize in Chemistry,2018-10-03,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/che/2018,964,George P. Smith,2
2018,Chemistry,The Nobel Prize in Chemistry,2018-10-03,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/che/2018,965,Sir Gregory P. Winter,3
2018,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2018-10-01,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/eco/2018,968,William D. Nordhaus,1
2018,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2018-10-01,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/eco/2018,969,Paul M. Romer,2
2018,Literature,The Nobel Prize in Literature,2019-10-10,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/lit/2018,979,Olga Tokarczuk,1
2018,Peace,The Nobel Peace Prize,2018-10-05,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/pea/2018,966,Denis Mukwege,1
2018,Peace,The Nobel Peace Prize,2018-10-05,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/pea/2018,967,Nadia Murad,2
2018,Physics,The Nobel Prize in Physics,2018-10-02,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/phy/2018,960,Arthur Ashkin,1
2018,Physics,The Nobel Prize in Physics,2018-10-02,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/phy/2018,961,Gérard Mourou,2
2018,Physics,The Nobel Prize in Physics,2018-10-02,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/phy/2018,962,Donna Strickland,3
2018,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2018-10-01,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/med/2018,958,James P. Allison,1
2018,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2018-10-01,9000000,10195200,https://api.nobelprize.org/2/nobelPrize/med/2018,959,Tasuku Honjo,2
2019,Chemistry,The Nobel Prize in Chemistry,2019-10-09,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/che/2019,976,John B. Goodenough,1
2019,Chemistry,The Nobel Prize in Chemistry,2019-10-09,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/che/2019,977,M. Stanley Whittingham,2
2019,Chemistry,The Nobel Prize in Chemistry,2019-10-09,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/che/2019,978,Akira Yoshino,3
2019,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2019-10-14,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/eco/2019,982,Abhijit Banerjee,1
2019,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2019-10-14,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/eco/2019,983,Esther Duflo,2
2019,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2019-10-14,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/eco/2019,984,Michael Kremer,3
2019,Literature,The Nobel Prize in Literature,2019-10-10,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/lit/2019,980,Peter Handke,1
2019,Peace,The Nobel Peace Prize,2019-10-11,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/pea/2019,981,Abiy Ahmed Ali,1
2019,Physics,The Nobel Prize in Physics,2019-10-08,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/phy/2019,973,James Peebles,1
2019,Physics,The Nobel Prize in Physics,2019-10-08,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/phy/2019,974,Michel Mayor,2
2019,Physics,The Nobel Prize in Physics,2019-10-08,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/phy/2019,975,Didier Queloz,3
2019,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2019-10-07,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/med/2019,970,William G. Kaelin Jr,1
2019,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2019-10-07,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/med/2019,971,Sir Peter J. Ratcliffe,2
2019,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2019-10-07,9000000,10013620,https://api.nobelprize.org/2/nobelPrize/med/2019,972,Gregg L. Semenza,3
2020,Chemistry,The Nobel Prize in Chemistry,2020-10-07,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/che/2020,991,Emmanuelle Charpentier,1
2020,Chemistry,The Nobel Prize in Chemistry,2020-10-07,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/che/2020,992,Jennifer A. Doudna,2
2020,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2020-10-12,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/eco/2020,995,Paul R. Milgrom,1
2020,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2020-10-12,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/eco/2020,996,Robert B. Wilson,2
2020,Literature,The Nobel Prize in Literature,2020-10-08,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/lit/2020,993,Louise Glück,1
2020,Peace,The Nobel Peace Prize,2020-10-09,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/pea/2020,994,,1
2020,Physics,The Nobel Prize in Physics,2020-10-06,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/phy/2020,988,Roger Penrose,1
2020,Physics,The Nobel Prize in Physics,2020-10-06,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/phy/2020,989,Reinhard Genzel,2
2020,Physics,The Nobel Prize in Physics,2020-10-06,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/phy/2020,990,Andrea Ghez,3
2020,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2020-10-05,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/med/2020,985,Harvey J. Alter,1
2020,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2020-10-05,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/med/2020,986,Michael Houghton,2
2020,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2020-10-05,10000000,11074035,https://api.nobelprize.org/2/nobelPrize/med/2020,987,Charles M. Rice,3
2021,Chemistry,The Nobel Prize in Chemistry,2021-10-06,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/che/2021,1002,Benjamin List,1
2021,Chemistry,The Nobel Prize in Chemistry,2021-10-06,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/che/2021,1003,David W.C. MacMillan,2
2021,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2021-10-11,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/eco/2021,1007,David Card,1
2021,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2021-10-11,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/eco/2021,1008,Joshua D. Angrist,2
2021,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2021-10-11,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/eco/2021,1009,Guido W. Imbens,3
2021,Literature,The Nobel Prize in Literature,2021-10-07,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/lit/2021,1004,Abdulrazak Gurnah,1
2021,Peace,The Nobel Peace Prize,2021-10-08,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/pea/2021,1005,Maria Ressa,1
2021,Peace,The Nobel Peace Prize,2021-10-08,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/pea/2021,1006,Dmitry Muratov,2
2021,Physics,The Nobel Prize in Physics,2021-10-05,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/phy/2021,999,Syukuro Manabe,1
2021,Physics,The Nobel Prize in Physics,2021-10-05,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/phy/2021,1000,Klaus Hasselmann,2
2021,Physics,The Nobel Prize in Physics,2021-10-05,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/phy/2021,1001,Giorgio Parisi,3
2021,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2021-10-04,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/med/2021,997,David Julius,1
2021,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,2021-10-04,10000000,10836735,https://api.nobelprize.org/2/nobelPrize/med/2021,998,Ardem Patapoutian,2
2022,Chemistry,The Nobel Prize in Chemistry,2022-10-05,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/che/2022,1015,Carolyn Bertozzi,1
2022,Chemistry,The Nobel Prize in Chemistry,2022-10-05,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/che/2022,1016,Morten Meldal,2
2022,Chemistry,The Nobel Prize in Chemistry,2022-10-05,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/che/2022,743,K. Barry Sharpless,3
2022,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2011-10-10,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/eco/2022,1021,Ben Bernanke,1
2022,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2011-10-10,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/eco/2022,1022,Douglas Diamond,2
2022,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,2011-10-10,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/eco/2022,1023,Philip Dybvig,3
2022,Literature,The Nobel Prize in Literature,2022-10-06,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/lit/2022,1017,Annie Ernaux,1
2022,Peace,The Nobel Peace Prize,2022-10-07,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/pea/2022,1018,Ales Bialiatski,1
2022,Peace,The Nobel Peace Prize,2022-10-07,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/pea/2022,1019,,2
2022,Peace,The Nobel Peace Prize,2022-10-07,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/pea/2022,1020,,3
2022,Physics,The Nobel Prize in Physics,2022-10-04,10000000,10000000,https://api.nobelprize.org/2/nobelPrize/phy/2022,1012,Alain Aspect,1
